UNSAFE	86 84 83 77 72 
-[2]	83 84 81 80 77 76 74 73 
UNSAFE	14 15 14 13 11 8 7 9 
UNSAFE	74 75 74 73 71 68 68 
UNSAFE	52 53 52 49 47 46 42 
UNSAFE	20 21 19 18 17 16 11 
UNSAFE	63 65 64 61 64 63 
UNSAFE	62 64 63 60 62 64 
UNSAFE	36 37 35 36 33 31 31 
UNSAFE	70 72 73 72 70 68 65 61 
UNSAFE	30 31 33 32 26 
UNSAFE	14 17 17 15 14 13 11 
UNSAFE	28 31 31 29 28 31 
UNSAFE	33 36 36 35 33 32 32 
UNSAFE	79 81 81 78 75 74 73 69 
UNSAFE	78 80 80 79 78 72 
UNSAFE	71 72 71 67 64 63 60 
UNSAFE	81 82 81 80 76 79 
UNSAFE	62 63 59 58 57 57 
UNSAFE	82 84 83 81 78 77 73 69 
UNSAFE	76 78 74 71 65 
UNSAFE	56 57 50 48 46 44 43 40 
UNSAFE	96 97 95 92 90 84 81 84 
UNSAFE	70 73 66 65 64 61 58 58 
UNSAFE	34 35 28 27 26 25 21 
UNSAFE	47 49 46 44 41 34 33 27 
-[1]	97 97 95 92 90 88 87 
UNSAFE	47 47 45 42 44 
UNSAFE	70 70 69 68 65 64 64 
UNSAFE	13 13 10 7 3 
UNSAFE	83 83 80 78 77 72 
UNSAFE	14 14 17 16 13 11 10 
UNSAFE	76 76 74 77 74 72 71 73 
UNSAFE	31 31 29 28 26 27 27 
UNSAFE	80 80 77 79 76 73 71 67 
UNSAFE	19 19 17 20 19 12 
UNSAFE	28 28 25 23 23 20 18 17 
UNSAFE	86 86 84 81 78 78 79 
UNSAFE	36 36 34 34 31 30 30 
UNSAFE	75 75 75 74 72 71 67 
UNSAFE	55 55 55 52 47 
UNSAFE	64 64 60 57 56 
UNSAFE	80 80 76 75 74 72 73 
UNSAFE	56 56 52 49 49 
UNSAFE	31 31 28 24 20 
UNSAFE	68 68 67 63 61 60 53 
UNSAFE	43 43 38 36 33 32 
UNSAFE	72 72 70 64 66 
UNSAFE	40 40 38 32 30 30 
UNSAFE	37 37 34 33 31 25 24 20 
UNSAFE	62 62 60 55 50 
-[1]	30 26 23 22 19 17 
UNSAFE	94 90 87 85 83 81 78 81 
UNSAFE	62 58 55 53 52 52 
UNSAFE	90 86 84 83 80 76 
UNSAFE	98 94 92 90 85 
UNSAFE	47 43 40 38 37 40 39 
UNSAFE	39 35 37 36 37 
UNSAFE	76 72 69 68 65 64 65 65 
UNSAFE	26 22 19 17 19 18 16 12 
UNSAFE	42 38 36 39 34 
UNSAFE	93 89 86 86 85 82 81 
UNSAFE	47 43 40 38 37 34 34 36 
UNSAFE	63 59 59 56 56 
UNSAFE	70 66 65 63 63 60 56 
UNSAFE	95 91 88 86 86 85 78 
UNSAFE	43 39 36 32 30 
UNSAFE	22 18 15 12 8 7 8 
UNSAFE	78 74 73 70 66 64 61 61 
UNSAFE	37 33 32 28 27 24 23 19 
UNSAFE	30 26 25 22 18 16 9 
UNSAFE	75 71 66 64 62 59 56 55 
UNSAFE	50 46 45 44 38 35 32 35 
UNSAFE	82 78 77 76 69 67 67 
UNSAFE	64 60 53 50 48 47 45 41 
UNSAFE	90 86 84 83 82 77 76 69 
-[1]	54 49 48 45 42 40 39 38 
UNSAFE	76 70 69 66 65 64 62 64 
UNSAFE	12 5 4 3 2 2 
UNSAFE	49 43 41 38 37 34 30 
UNSAFE	95 90 89 86 85 80 
UNSAFE	82 77 74 72 71 73 70 68 
UNSAFE	50 44 43 42 40 38 40 42 
UNSAFE	51 44 42 45 45 
UNSAFE	22 15 17 15 11 
UNSAFE	32 26 25 27 26 23 17 
UNSAFE	32 27 27 25 22 
UNSAFE	43 36 36 33 35 
UNSAFE	74 68 66 63 63 60 57 57 
UNSAFE	45 40 38 38 35 31 
UNSAFE	64 57 56 53 53 50 49 42 
UNSAFE	92 87 83 82 79 
UNSAFE	55 49 47 44 40 43 
UNSAFE	34 27 26 24 22 18 18 
UNSAFE	95 88 85 84 80 76 
UNSAFE	76 71 67 64 62 56 
UNSAFE	68 62 60 59 52 50 47 
UNSAFE	28 22 19 13 10 13 
UNSAFE	90 85 84 77 74 72 72 
UNSAFE	81 75 70 69 66 63 62 58 
UNSAFE	68 62 57 56 55 54 52 46 
UNSAFE	73 76 79 77 76 73 72 72 
UNSAFE	97 97 95 94 94 93 90 
UNSAFE	67 68 62 60 57 56 58 
UNSAFE	41 45 47 50 51 54 56 60 
UNSAFE	75 75 75 76 73 
UNSAFE	84 84 81 83 86 90 
UNSAFE	11 11 6 5 1 
UNSAFE	27 27 30 32 36 38 43 
UNSAFE	57 53 51 50 48 44 44 
UNSAFE	39 32 31 30 29 30 31 
UNSAFE	89 93 94 94 96 
UNSAFE	56 63 70 73 75 78 75 
UNSAFE	48 46 48 52 52 
UNSAFE	31 35 35 38 41 44 47 51 
UNSAFE	96 92 89 92 88 
UNSAFE	23 27 26 29 34 
UNSAFE	45 41 40 39 40 38 32 
UNSAFE	36 36 38 42 44 46 
UNSAFE	66 65 66 69 70 72 77 
UNSAFE	13 13 16 15 15 
UNSAFE	78 76 78 79 86 87 85 
UNSAFE	10 10 7 3 1 
UNSAFE	52 49 51 56 60 
UNSAFE	3 5 8 9 16 19 23 
UNSAFE	13 18 22 23 23 
UNSAFE	45 45 43 42 45 42 
UNSAFE	73 66 65 63 66 63 57 
UNSAFE	26 27 26 25 21 18 14 
UNSAFE	28 28 29 31 33 39 
UNSAFE	91 92 89 87 82 81 78 74 
UNSAFE	88 88 91 91 94 95 95 
-[6]	66 65 64 62 61 58 58 57 
UNSAFE	50 45 44 38 36 39 
UNSAFE	22 15 13 11 7 
UNSAFE	39 38 37 40 45 
UNSAFE	74 70 65 63 60 57 57 
UNSAFE	26 22 21 21 20 19 19 
UNSAFE	55 52 50 46 43 36 
-[3]	77 76 74 75 71 
UNSAFE	27 25 25 28 30 33 36 36 
UNSAFE	67 67 68 70 71 72 75 75 
UNSAFE	95 91 88 87 89 86 84 83 
UNSAFE	6 5 9 11 13 14 15 
UNSAFE	25 25 22 20 19 22 
UNSAFE	80 76 74 73 72 72 67 
UNSAFE	51 51 48 47 47 47 
UNSAFE	23 16 13 11 10 10 7 9 
UNSAFE	27 31 34 36 37 42 
-[5]	72 73 76 79 81 80 84 
-[2]	7 4 6 7 8 10 13 15 
UNSAFE	19 21 19 15 18 
UNSAFE	75 73 68 67 64 65 
UNSAFE	85 81 78 77 76 72 71 69 
UNSAFE	66 68 70 69 71 74 75 74 
UNSAFE	28 27 24 26 29 
UNSAFE	78 74 72 70 68 65 58 
UNSAFE	91 84 82 78 77 
UNSAFE	49 53 52 55 55 
-[5]	52 54 57 60 63 62 64 
UNSAFE	33 33 30 28 25 22 18 14 
UNSAFE	99 98 94 91 88 85 83 83 
UNSAFE	62 64 70 72 79 
UNSAFE	28 28 30 31 31 32 36 
UNSAFE	83 79 74 73 72 69 
UNSAFE	49 53 57 60 61 62 63 
UNSAFE	50 56 57 63 65 67 68 72 
UNSAFE	77 84 81 84 81 
UNSAFE	40 43 45 42 38 
UNSAFE	58 61 64 71 73 
UNSAFE	54 58 61 62 65 68 68 74 
UNSAFE	7 8 11 14 18 21 23 
-[6]	13 10 9 8 7 6 6 
UNSAFE	38 41 39 37 34 30 29 26 
UNSAFE	49 55 57 54 55 55 
UNSAFE	78 75 76 75 75 
UNSAFE	4 8 10 13 14 15 15 
UNSAFE	79 84 85 88 89 89 86 
UNSAFE	91 90 93 90 93 97 
UNSAFE	33 32 33 38 40 41 
UNSAFE	13 15 12 14 9 
UNSAFE	48 46 48 49 54 54 
UNSAFE	34 35 35 33 29 
UNSAFE	38 40 41 45 50 
UNSAFE	51 55 56 60 63 67 
UNSAFE	30 33 35 38 39 42 42 48 
-[1]	70 74 77 80 81 
UNSAFE	14 12 14 11 13 
-[1]	53 58 61 62 63 
UNSAFE	13 13 12 9 6 5 5 
SAFE	56 59 60 63 65 66 68 
SAFE	16 14 11 9 7 4 1 
SAFE	82 80 78 77 76 75 73 
SAFE	33 32 30 28 26 24 23 21 
SAFE	40 41 44 47 50 51 53 
SAFE	22 25 26 27 28 
SAFE	73 71 70 67 65 
SAFE	37 36 35 34 32 31 
SAFE	72 70 67 64 61 60 59 
SAFE	6 9 11 12 15 18 20 22 
SAFE	81 83 84 86 88 90 
SAFE	12 13 16 19 20 23 
SAFE	62 64 67 69 72 75 
SAFE	19 17 16 14 12 
SAFE	76 74 73 70 68 67 66 63 
SAFE	90 89 86 85 83 81 
SAFE	13 16 19 21 22 25 26 29 
SAFE	22 23 24 26 27 30 31 
SAFE	28 26 25 23 21 20 17 14 
SAFE	65 64 61 60 57 
SAFE	20 23 24 26 27 28 30 
SAFE	65 63 60 59 57 55 
SAFE	57 56 55 54 53 
SAFE	13 16 18 21 24 27 
SAFE	58 55 53 51 50 
SAFE	36 34 32 29 26 24 
SAFE	82 79 77 76 73 
SAFE	43 46 49 51 54 55 
SAFE	29 28 25 24 21 20 19 
SAFE	56 59 62 64 66 
SAFE	48 45 42 41 38 35 
SAFE	35 34 31 28 26 23 
SAFE	44 43 41 40 37 34 31 30 
SAFE	43 46 49 52 53 54 55 57 
SAFE	63 64 66 68 71 
SAFE	92 90 88 87 85 84 81 80 
SAFE	62 64 65 68 70 72 74 77 
SAFE	48 50 51 52 54 57 58 
SAFE	21 24 26 29 32 33 36 39 
SAFE	83 81 79 78 75 
SAFE	6 9 10 11 14 16 17 
SAFE	22 21 18 17 15 
SAFE	18 17 14 11 10 8 
SAFE	83 84 85 88 91 
SAFE	32 31 30 28 25 23 
SAFE	28 30 33 36 38 39 40 
SAFE	21 19 16 15 12 10 7 
SAFE	13 15 16 19 21 24 27 
SAFE	17 15 13 12 9 
SAFE	61 62 65 66 68 
SAFE	32 30 29 26 25 23 
SAFE	69 68 65 64 62 
SAFE	66 68 69 70 72 
SAFE	69 66 65 63 60 57 54 
SAFE	50 48 45 42 39 
SAFE	12 15 18 19 20 21 24 
SAFE	87 85 83 82 81 78 
SAFE	56 57 60 61 64 66 
SAFE	58 60 61 63 64 
SAFE	23 26 28 29 31 34 
SAFE	6 7 8 9 12 14 
SAFE	66 69 70 73 76 
SAFE	68 71 72 74 75 78 81 
SAFE	27 26 23 21 19 
SAFE	25 26 29 31 33 36 38 
SAFE	4 6 8 11 14 17 18 21 
SAFE	41 43 45 46 47 50 53 54 
SAFE	16 18 21 24 26 28 29 
SAFE	59 56 55 53 50 48 47 
SAFE	88 85 84 81 80 77 
SAFE	8 9 12 14 17 19 
SAFE	9 10 12 15 17 18 
SAFE	69 67 66 63 60 58 55 
SAFE	61 63 66 67 69 
SAFE	74 73 71 68 65 
SAFE	4 5 8 10 13 
SAFE	47 45 42 41 39 
SAFE	11 13 15 17 20 23 25 
SAFE	69 70 72 73 75 76 
SAFE	89 90 91 93 94 97 
SAFE	32 29 28 27 26 25 
SAFE	13 11 8 5 4 2 
SAFE	32 33 36 39 42 45 47 
SAFE	54 52 50 48 46 44 43 
SAFE	17 16 15 13 10 7 4 3 
SAFE	52 49 48 47 46 44 41 
SAFE	18 21 23 24 27 
SAFE	80 81 83 84 85 
SAFE	76 74 71 68 67 
SAFE	32 34 35 37 40 
SAFE	10 13 15 18 20 21 
SAFE	52 55 57 60 63 65 
SAFE	30 31 33 35 38 
SAFE	52 50 47 46 44 43 
SAFE	19 22 25 28 30 33 36 38 
SAFE	76 79 81 82 84 85 88 
SAFE	67 65 63 62 60 59 57 54 
SAFE	26 23 20 19 18 17 
SAFE	83 84 85 87 89 
SAFE	16 17 19 22 24 26 27 
SAFE	53 54 56 58 60 63 64 65 
SAFE	42 44 47 48 49 51 52 
SAFE	31 28 27 25 22 
SAFE	21 18 17 16 15 12 10 8 
SAFE	41 43 44 46 47 48 49 52 
SAFE	40 42 45 48 49 50 51 
SAFE	31 29 26 23 21 18 16 
SAFE	9 11 13 14 16 18 20 
SAFE	21 18 15 13 10 
SAFE	91 90 88 87 85 84 
SAFE	57 60 63 66 68 69 
SAFE	30 31 33 34 35 
SAFE	62 61 60 58 57 55 
SAFE	41 44 45 46 49 51 
SAFE	66 68 70 73 75 76 79 
SAFE	60 61 63 64 66 68 71 
SAFE	35 32 30 29 27 24 
SAFE	21 22 24 25 26 27 28 
SAFE	53 54 56 58 59 
SAFE	14 17 18 20 21 24 26 27 
SAFE	13 12 9 8 7 
SAFE	65 66 67 68 71 72 75 
SAFE	50 52 54 55 57 59 
SAFE	15 13 11 9 8 5 
SAFE	9 10 12 13 16 
SAFE	21 19 17 16 13 10 7 6 
SAFE	84 83 80 77 75 72 70 68 
SAFE	41 40 37 34 32 30 
SAFE	19 16 15 12 9 8 
SAFE	42 45 47 50 52 55 57 
SAFE	65 64 61 60 59 
SAFE	93 91 90 89 88 
SAFE	4 5 7 8 9 11 13 
SAFE	75 74 72 70 68 67 65 
SAFE	36 37 38 39 41 
SAFE	29 32 35 38 41 44 47 
SAFE	50 51 54 56 58 61 
SAFE	76 75 72 69 67 65 63 
SAFE	75 78 81 83 85 
SAFE	60 62 63 65 67 70 71 
SAFE	88 86 83 80 79 78 
SAFE	63 62 59 56 53 52 
SAFE	14 16 18 19 21 22 23 
SAFE	50 52 55 58 60 61 64 65 
SAFE	50 49 48 47 45 43 41 40 
SAFE	37 39 41 42 43 45 47 48 
SAFE	93 90 88 86 84 81 
SAFE	44 46 48 50 53 
SAFE	18 20 23 24 26 29 31 
SAFE	31 33 34 37 40 41 44 47 
SAFE	26 29 30 32 34 36 
SAFE	68 70 71 74 76 77 
SAFE	65 64 63 62 60 59 57 56 
SAFE	3 5 8 11 13 16 
SAFE	37 36 34 33 32 30 29 
SAFE	85 82 80 78 75 73 71 69 
SAFE	91 90 88 86 83 
SAFE	65 62 61 58 57 55 53 51 
SAFE	56 57 60 62 64 
SAFE	2 3 5 6 7 10 13 
SAFE	63 62 61 60 58 55 
SAFE	7 9 11 13 14 
SAFE	58 55 52 51 50 
SAFE	30 31 32 34 37 40 43 44 
SAFE	57 58 59 62 64 66 68 
SAFE	65 64 62 60 57 
SAFE	65 62 61 59 57 55 53 
SAFE	21 18 16 13 12 
SAFE	48 47 46 45 42 41 38 36 
SAFE	40 39 37 36 34 31 28 
SAFE	84 85 87 88 90 91 92 94 
SAFE	58 57 55 54 51 49 47 44 
SAFE	41 43 46 49 51 54 
SAFE	84 85 88 91 92 93 95 96 
SAFE	16 15 12 11 8 7 4 
SAFE	52 54 57 58 60 
SAFE	48 45 43 40 38 37 36 33 
SAFE	91 88 87 84 82 79 
SAFE	88 85 82 81 80 79 76 
SAFE	45 46 48 51 53 56 57 
SAFE	43 44 45 47 50 51 52 53 
SAFE	61 60 57 54 52 50 48 
SAFE	89 88 86 85 82 79 76 
SAFE	81 79 76 73 70 68 66 63 
SAFE	84 87 88 90 91 93 
SAFE	42 41 38 36 33 30 27 
SAFE	49 50 53 54 57 58 59 62 
SAFE	39 41 43 46 47 48 51 53 
SAFE	85 86 88 91 92 93 95 98 
SAFE	90 87 84 81 80 77 
SAFE	64 63 62 59 57 
SAFE	71 72 73 76 78 79 81 
SAFE	43 41 38 37 36 
SAFE	56 57 59 60 62 65 68 71 
SAFE	45 43 40 39 37 34 31 29 
SAFE	30 32 35 36 38 40 
SAFE	90 87 85 84 83 
SAFE	1 3 6 8 9 10 12 13 
SAFE	52 54 56 57 58 61 64 65 
SAFE	69 66 64 62 61 58 57 
SAFE	89 91 92 94 96 98 
SAFE	69 72 73 75 77 
SAFE	76 73 70 69 66 
SAFE	54 56 58 59 61 64 67 
SAFE	34 33 31 30 29 28 27 26 
SAFE	48 47 45 42 40 37 
SAFE	69 72 74 75 78 81 83 85 
SAFE	31 33 36 37 38 
SAFE	43 45 46 49 52 
SAFE	38 41 42 43 45 
SAFE	76 79 82 83 85 
SAFE	55 53 51 50 49 48 
SAFE	17 18 21 24 27 30 33 35 
SAFE	42 40 39 38 35 32 30 
SAFE	33 30 28 26 25 22 
SAFE	34 32 29 27 25 23 
SAFE	12 13 15 18 19 21 23 
SAFE	33 35 36 38 41 44 46 
SAFE	42 43 44 45 47 
SAFE	18 20 21 23 25 
SAFE	27 30 33 34 35 36 38 
SAFE	28 26 23 22 20 17 15 14 
SAFE	84 83 82 80 78 75 72 69 
SAFE	17 18 19 20 22 25 27 
SAFE	68 71 73 74 75 78 81 84 
SAFE	69 66 65 63 60 
SAFE	50 52 54 55 56 57 60 
SAFE	10 12 14 16 17 18 21 24 
SAFE	72 74 75 78 79 81 84 87 
SAFE	77 74 73 71 68 66 64 
SAFE	75 72 69 66 65 64 62 59 
SAFE	90 87 84 83 80 79 
SAFE	60 63 66 68 69 72 
SAFE	35 37 40 42 44 46 48 50 
SAFE	61 60 57 54 51 
SAFE	12 11 8 7 4 1 
SAFE	15 18 20 21 22 24 25 28 
SAFE	4 5 7 9 10 11 13 16 
SAFE	98 97 94 93 91 90 
SAFE	34 35 37 40 42 43 46 48 
SAFE	14 16 18 19 21 22 24 
SAFE	71 72 75 78 80 82 
SAFE	49 47 45 44 41 40 
SAFE	85 86 88 89 90 93 94 96 
SAFE	81 78 76 74 73 72 
SAFE	63 65 68 70 71 
SAFE	62 63 64 67 70 71 74 
SAFE	78 76 73 70 67 
SAFE	59 58 55 53 52 51 
SAFE	52 50 49 46 45 44 41 
SAFE	81 78 75 74 72 70 
SAFE	28 31 33 35 37 
SAFE	50 53 56 58 59 60 
SAFE	36 33 30 28 27 24 
SAFE	92 89 86 83 82 81 78 75 
SAFE	35 33 32 30 27 
SAFE	2 3 6 7 10 11 14 15 
SAFE	21 22 23 26 29 31 
SAFE	31 28 27 24 21 18 
SAFE	17 14 12 11 8 6 
SAFE	71 70 69 66 65 62 61 59 
SAFE	90 89 88 86 85 83 82 80 
SAFE	9 12 14 16 18 21 23 
SAFE	46 48 51 53 54 
SAFE	71 69 66 63 61 60 57 
SAFE	85 82 80 77 75 74 73 
SAFE	51 52 55 57 59 62 64 65 
SAFE	66 65 64 63 60 
SAFE	54 57 59 62 63 
SAFE	10 9 8 7 4 2 
SAFE	53 50 48 47 46 43 41 
SAFE	77 80 83 84 87 88 91 
SAFE	78 81 84 85 86 88 91 94 
SAFE	31 29 28 27 25 23 21 
SAFE	6 8 10 13 14 
SAFE	27 24 21 20 19 
SAFE	16 14 12 9 7 
SAFE	18 19 20 23 25 26 29 
SAFE	26 28 29 32 34 35 38 
SAFE	26 25 23 22 20 18 
SAFE	28 31 32 35 36 37 38 
SAFE	1 4 6 9 12 13 15 16 
SAFE	52 49 48 46 43 40 
SAFE	76 77 80 82 85 87 90 91 
SAFE	41 44 47 48 51 53 55 
SAFE	56 55 53 51 49 47 
SAFE	75 72 70 69 67 
SAFE	78 81 82 83 85 87 89 90 
SAFE	20 17 14 12 10 7 6 
SAFE	80 79 77 76 74 73 
SAFE	32 33 36 39 42 
SAFE	59 62 64 66 67 70 
SAFE	33 36 37 38 39 40 
SAFE	1 2 4 6 8 9 12 
SAFE	25 27 30 32 33 34 36 
SAFE	17 18 19 21 23 24 26 
SAFE	33 36 39 42 43 44 46 48 
SAFE	12 10 9 7 4 
SAFE	79 76 74 71 70 69 
SAFE	87 84 83 81 80 
SAFE	36 35 34 33 31 30 27 24 
SAFE	42 41 40 39 37 36 33 32 
SAFE	43 41 40 39 38 37 36 33 
SAFE	50 51 53 54 57 
SAFE	64 67 68 69 71 
SAFE	75 76 79 81 83 
SAFE	62 65 66 67 70 72 73 
SAFE	53 52 50 47 45 
SAFE	26 23 21 20 19 16 15 13 
SAFE	59 61 64 65 68 70 72 
SAFE	69 72 73 76 79 
SAFE	54 55 57 59 60 
SAFE	38 39 40 42 43 46 49 
SAFE	76 77 79 81 82 84 86 89 
SAFE	83 86 87 90 93 94 96 98 
SAFE	29 31 34 37 40 42 44 46 
SAFE	64 63 60 57 55 52 
SAFE	1 4 6 8 11 14 17 20 
SAFE	39 40 42 43 46 
SAFE	70 72 73 74 75 77 80 82 
SAFE	18 19 20 22 25 28 31 
SAFE	1 3 5 6 8 10 11 13 
SAFE	55 53 50 47 44 43 40 37 
SAFE	92 90 87 86 85 82 81 78 
SAFE	73 72 70 67 64 63 61 
SAFE	82 81 79 78 77 
SAFE	37 35 34 32 31 28 27 26 
SAFE	85 88 89 92 94 97 
SAFE	87 84 83 80 78 75 
SAFE	18 15 13 10 8 5 2 
SAFE	3 6 7 10 13 15 18 21 
SAFE	96 94 92 89 87 
SAFE	48 46 45 44 41 40 38 
SAFE	1 2 3 4 7 8 
SAFE	25 27 28 30 31 34 35 
SAFE	97 94 92 89 86 
SAFE	79 76 74 73 70 
SAFE	58 55 52 51 48 46 44 42 
SAFE	85 84 83 81 78 75 74 
SAFE	57 59 60 63 66 
SAFE	75 78 79 82 84 87 
SAFE	90 89 86 84 81 78 76 
SAFE	60 62 64 65 67 
SAFE	28 29 31 33 36 38 40 
SAFE	78 75 72 71 68 66 64 
SAFE	76 74 73 71 68 67 
SAFE	57 55 54 53 51 49 47 44 
SAFE	73 75 78 80 81 84 85 86 
SAFE	82 84 87 88 91 94 95 97 
SAFE	74 76 77 80 81 84 85 86 
SAFE	20 21 23 25 28 29 31 
SAFE	10 13 15 17 20 23 25 28 
SAFE	38 41 42 45 48 51 
SAFE	22 21 19 17 16 15 12 
SAFE	60 59 56 53 50 48 47 45 
SAFE	54 56 58 60 61 63 
SAFE	37 38 39 41 43 44 46 
SAFE	97 95 92 89 87 
SAFE	75 78 80 83 85 87 
SAFE	68 71 74 76 78 79 80 
SAFE	55 54 53 51 48 
SAFE	52 55 58 60 62 
SAFE	40 41 44 46 49 52 55 
SAFE	39 41 43 44 46 
SAFE	36 34 33 31 30 28 
SAFE	44 47 48 51 52 
SAFE	38 35 34 33 31 30 
SAFE	49 48 45 44 41 40 
